prediction_model,experiment,seed,dgp_copula,true_k_tau,assumed_copula,assumed_k_tau,tau_abs_error,alpha_c_mult,alpha_c_used,censoring_rate,ibs_true,ibs_ipcw,ibs_dep_bguw,bias_ipcw,bias_dep_bguw,err_ipcw,err_dep_bguw
oracle_fixed_per_seed,family,2,clayton,0.25,frank,0.25,0.0,0.5254237288135594,9.983050847457628,0.5205,0.07383382475577097,0.14808305257442742,0.09761604820767857,0.07424922781865645,0.0237822234519076,0.07424922781865645,0.0237822234519076
oracle_fixed_per_seed,family,2,clayton,0.5,frank,0.5,0.0,0.5254237288135594,9.983050847457628,0.5217,0.07383382475577097,0.12320397552661647,0.09894683927242127,0.0493701507708455,0.02511301451665031,0.0493701507708455,0.02511301451665031
oracle_fixed_per_seed,dep_clayton,2,clayton,0.5,clayton,0.0,0.5,0.5254237288135594,9.983050847457628,0.5217,0.07383382475577097,0.12320397552661647,0.10503250207847474,0.0493701507708455,0.031198677322703774,0.0493701507708455,0.031198677322703774
oracle_fixed_per_seed,dep_clayton,2,clayton,0.5,clayton,0.25,0.25,0.5254237288135594,9.983050847457628,0.5217,0.07383382475577097,0.12320397552661647,0.09212639932084071,0.0493701507708455,0.018292574565069747,0.0493701507708455,0.018292574565069747
oracle_fixed_per_seed,dep_clayton,2,clayton,0.5,clayton,0.5,0.0,0.5254237288135594,9.983050847457628,0.5217,0.07383382475577097,0.12320397552661647,0.08815423038145699,0.0493701507708455,0.014320405625686025,0.0493701507708455,0.014320405625686025
oracle_fixed_per_seed,dep_clayton,2,clayton,0.5,clayton,0.8,0.30000000000000004,0.5254237288135594,9.983050847457628,0.5217,0.07383382475577097,0.12320397552661647,0.08620308397894748,0.0493701507708455,0.012369259223176512,0.0493701507708455,0.012369259223176512
oracle_fixed_per_seed,family,2,clayton,0.8,frank,0.8,0.0,0.5254237288135594,9.983050847457628,0.5226999999999999,0.07383382475577097,0.13327066052525294,0.0924775410380894,0.05943683576948197,0.018643716282318437,0.05943683576948197,0.018643716282318437
oracle_fixed_per_seed,family,2,frank,0.0,clayton,0.0,0.0,0.5254237288135594,9.983050847457628,0.5183,0.07383382475577097,0.09853348737015705,0.10293402415636116,0.02469966261438608,0.029100199400590193,0.02469966261438608,0.029100199400590193
oracle_fixed_per_seed,family,2,frank,0.25,clayton,0.25,0.0,0.5254237288135594,9.983050847457628,0.5175000000000001,0.07383382475577097,0.10069227170932772,0.09811876333213852,0.026858446953556755,0.024284938576367557,0.026858446953556755,0.024284938576367557
oracle_fixed_per_seed,family,2,frank,0.5,clayton,0.5,0.0,0.5254237288135594,9.983050847457628,0.514,0.07383382475577097,0.13630876901795536,0.08928221846688103,0.06247494426218439,0.015448393711110064,0.06247494426218439,0.015448393711110064
oracle_fixed_per_seed,dep_frank,2,frank,0.5,frank,0.0,0.5,0.5254237288135594,9.983050847457628,0.514,0.07383382475577097,0.13630876901795536,0.10282217123859382,0.06247494426218439,0.02898834648282285,0.06247494426218439,0.02898834648282285
oracle_fixed_per_seed,dep_frank,2,frank,0.5,frank,0.25,0.25,0.5254237288135594,9.983050847457628,0.514,0.07383382475577097,0.13630876901795536,0.09984822945711311,0.06247494426218439,0.026014404701342142,0.06247494426218439,0.026014404701342142
oracle_fixed_per_seed,dep_frank,2,frank,0.5,frank,0.5,0.0,0.5254237288135594,9.983050847457628,0.514,0.07383382475577097,0.13630876901795536,0.09733421811868632,0.06247494426218439,0.02350039336291536,0.06247494426218439,0.02350039336291536
oracle_fixed_per_seed,dep_frank,2,frank,0.5,frank,0.8,0.30000000000000004,0.5254237288135594,9.983050847457628,0.514,0.07383382475577097,0.13630876901795536,0.09417440422612308,0.06247494426218439,0.020340579470352116,0.06247494426218439,0.020340579470352116
oracle_fixed_per_seed,family,2,frank,0.8,clayton,0.8,0.0,0.5254237288135594,9.983050847457628,0.502,0.07383382475577097,0.10555580653036377,0.08955742760383481,0.0317219817745928,0.015723602848063845,0.0317219817745928,0.015723602848063845
oracle_fixed_per_seed,gaussian,2,gaussian,0.0,clayton,0.0,0.0,0.5254237288135594,9.983050847457628,0.516,0.07383382475577097,0.08827885378737642,0.09774022226544704,0.014445029031605452,0.023906397509676075,0.014445029031605452,0.023906397509676075
oracle_fixed_per_seed,gaussian,2,gaussian,0.0,frank,0.0,0.0,0.5254237288135594,9.983050847457628,0.516,0.07383382475577097,0.08827885378737642,0.0977402616383702,0.014445029031605452,0.023906436882599233,0.014445029031605452,0.023906436882599233
oracle_fixed_per_seed,gaussian,2,gaussian,0.25,clayton,0.25,0.0,0.5254237288135594,9.983050847457628,0.5135000000000001,0.07383382475577097,0.0947869014942761,0.09061140151792335,0.020953076738505133,0.016777576762152385,0.020953076738505133,0.016777576762152385
oracle_fixed_per_seed,gaussian,2,gaussian,0.25,frank,0.25,0.0,0.5254237288135594,9.983050847457628,0.5135000000000001,0.07383382475577097,0.0947869014942761,0.0963825310325872,0.020953076738505133,0.02254870627681624,0.020953076738505133,0.02254870627681624
oracle_fixed_per_seed,gaussian,2,gaussian,0.5,clayton,0.5,0.0,0.5254237288135594,9.983050847457628,0.5156000000000001,0.07383382475577097,0.11242366815654017,0.08786749205982977,0.03858984340076921,0.014033667304058806,0.03858984340076921,0.014033667304058806
oracle_fixed_per_seed,gaussian,2,gaussian,0.5,frank,0.5,0.0,0.5254237288135594,9.983050847457628,0.5156000000000001,0.07383382475577097,0.11242366815654017,0.09546583867778757,0.03858984340076921,0.021632013922016607,0.03858984340076921,0.021632013922016607
oracle_fixed_per_seed,gaussian,2,gaussian,0.8,clayton,0.8,0.0,0.5254237288135594,9.983050847457628,0.4978,0.07383382475577097,0.13733878208739267,0.08391183724331724,0.0635049573316217,0.010078012487546278,0.0635049573316217,0.010078012487546278
oracle_fixed_per_seed,gaussian,2,gaussian,0.8,frank,0.8,0.0,0.5254237288135594,9.983050847457628,0.4978,0.07383382475577097,0.13733878208739267,0.09098301241896771,0.0635049573316217,0.017149187663196744,0.0635049573316217,0.017149187663196744
oracle_fixed_per_seed,family,3,clayton,0.0,frank,0.0,0.0,0.652542372881356,12.398305084745763,0.4821,0.06748319765021946,0.09133215160298883,0.1000921017684685,0.02384895395276937,0.032608904118249044,0.02384895395276937,0.032608904118249044
oracle_fixed_per_seed,family,3,clayton,0.25,frank,0.25,0.0,0.652542372881356,12.398305084745763,0.48160000000000003,0.06748319765021946,0.10453787328570945,0.09574945506171936,0.03705467563548999,0.028266257411499907,0.03705467563548999,0.028266257411499907
oracle_fixed_per_seed,family,3,clayton,0.5,frank,0.5,0.0,0.652542372881356,12.398305084745763,0.4839,0.06748319765021946,0.10350490653637058,0.09670266380477464,0.036021708886151124,0.029219466154555188,0.036021708886151124,0.029219466154555188
oracle_fixed_per_seed,dep_clayton,3,clayton,0.5,clayton,0.0,0.5,0.652542372881356,12.398305084745763,0.4839,0.06748319765021946,0.10350490653637058,0.10207695024380917,0.036021708886151124,0.03459375259358971,0.036021708886151124,0.03459375259358971
oracle_fixed_per_seed,dep_clayton,3,clayton,0.5,clayton,0.25,0.25,0.652542372881356,12.398305084745763,0.4839,0.06748319765021946,0.10350490653637058,0.09095333985162789,0.036021708886151124,0.02347014220140843,0.036021708886151124,0.02347014220140843
oracle_fixed_per_seed,dep_clayton,3,clayton,0.5,clayton,0.5,0.0,0.652542372881356,12.398305084745763,0.4839,0.06748319765021946,0.10350490653637058,0.08838807080654705,0.036021708886151124,0.020904873156327594,0.036021708886151124,0.020904873156327594
oracle_fixed_per_seed,dep_clayton,3,clayton,0.5,clayton,0.8,0.30000000000000004,0.652542372881356,12.398305084745763,0.4839,0.06748319765021946,0.10350490653637058,0.08702781417168262,0.036021708886151124,0.019544616521463165,0.036021708886151124,0.019544616521463165
oracle_fixed_per_seed,family,3,clayton,0.8,frank,0.8,0.0,0.652542372881356,12.398305084745763,0.47,0.06748319765021946,0.10519060827216807,0.09098452301231641,0.037707410621948614,0.023501325362096953,0.037707410621948614,0.023501325362096953
oracle_fixed_per_seed,family,3,frank,0.0,clayton,0.0,0.0,0.6271186440677966,11.915254237288135,0.5134000000000001,0.06748319765021946,0.0961305984784606,0.10087001172833969,0.028647400828241146,0.03338681407812023,0.028647400828241146,0.03338681407812023
oracle_fixed_per_seed,family,3,frank,0.25,clayton,0.25,0.0,0.652542372881356,12.398305084745763,0.48,0.06748319765021946,0.0938544381763099,0.09023116481314197,0.02637124052609044,0.022747967162922517,0.02637124052609044,0.022747967162922517
oracle_fixed_per_seed,family,3,frank,0.5,clayton,0.5,0.0,0.6271186440677966,11.915254237288135,0.5225,0.06748319765021946,0.10138102827399834,0.08962172956819846,0.03389783062377888,0.022138531917979,0.03389783062377888,0.022138531917979
oracle_fixed_per_seed,dep_frank,3,frank,0.5,frank,0.0,0.5,0.6271186440677966,11.915254237288135,0.5225,0.06748319765021946,0.10138102827399834,0.09910214318341401,0.03389783062377888,0.031618945533194553,0.03389783062377888,0.031618945533194553
oracle_fixed_per_seed,dep_frank,3,frank,0.5,frank,0.25,0.25,0.6271186440677966,11.915254237288135,0.5225,0.06748319765021946,0.10138102827399834,0.09673860803636616,0.03389783062377888,0.029255410386146707,0.03389783062377888,0.029255410386146707
oracle_fixed_per_seed,dep_frank,3,frank,0.5,frank,0.5,0.0,0.6271186440677966,11.915254237288135,0.5225,0.06748319765021946,0.10138102827399834,0.0947470870740186,0.03389783062377888,0.027263889423799148,0.03389783062377888,0.027263889423799148
oracle_fixed_per_seed,dep_frank,3,frank,0.5,frank,0.8,0.30000000000000004,0.6271186440677966,11.915254237288135,0.5225,0.06748319765021946,0.10138102827399834,0.09234021691001473,0.03389783062377888,0.024857019259795277,0.03389783062377888,0.024857019259795277
oracle_fixed_per_seed,family,3,frank,0.8,clayton,0.8,0.0,0.6271186440677966,11.915254237288135,0.5243,0.06748319765021946,0.09834220026669369,0.08467409334630506,0.03085900261647423,0.017190895696085604,0.03085900261647423,0.017190895696085604
oracle_fixed_per_seed,gaussian,3,gaussian,0.0,clayton,0.0,0.0,0.652542372881356,12.398305084745763,0.4841,0.06748319765021946,0.0919352774035508,0.09729175108360033,0.024452079753331343,0.029808553433380874,0.024452079753331343,0.029808553433380874
oracle_fixed_per_seed,gaussian,3,gaussian,0.0,frank,0.0,0.0,0.652542372881356,12.398305084745763,0.4841,0.06748319765021946,0.0919352774035508,0.09729172952046952,0.024452079753331343,0.029808531870250066,0.024452079753331343,0.029808531870250066
oracle_fixed_per_seed,gaussian,3,gaussian,0.25,clayton,0.25,0.0,0.6271186440677966,11.915254237288135,0.5227999999999999,0.06748319765021946,0.09419055955610026,0.09642754152358399,0.0267073619058808,0.02894434387336453,0.0267073619058808,0.02894434387336453
oracle_fixed_per_seed,gaussian,3,gaussian,0.25,frank,0.25,0.0,0.6271186440677966,11.915254237288135,0.5227999999999999,0.06748319765021946,0.09419055955610026,0.10064614754652831,0.0267073619058808,0.03316294989630886,0.0267073619058808,0.03316294989630886
oracle_fixed_per_seed,gaussian,3,gaussian,0.5,clayton,0.5,0.0,0.6271186440677966,11.915254237288135,0.5258,0.06748319765021946,0.10412743564844198,0.08872309174028198,0.03664423799822253,0.021239894090062522,0.03664423799822253,0.021239894090062522
oracle_fixed_per_seed,gaussian,3,gaussian,0.5,frank,0.5,0.0,0.6271186440677966,11.915254237288135,0.5258,0.06748319765021946,0.10412743564844198,0.09541091492020719,0.03664423799822253,0.02792771726998773,0.03664423799822253,0.02792771726998773
oracle_fixed_per_seed,gaussian,3,gaussian,0.8,clayton,0.8,0.0,0.6271186440677966,11.915254237288135,0.5169,0.06748319765021946,0.10844212825204219,0.08441196170308393,0.040958930601822735,0.016928764052864476,0.040958930601822735,0.016928764052864476
oracle_fixed_per_seed,gaussian,3,gaussian,0.8,frank,0.8,0.0,0.6271186440677966,11.915254237288135,0.5169,0.06748319765021946,0.10844212825204219,0.09061241262014492,0.040958930601822735,0.02312921496992547,0.040958930601822735,0.02312921496992547
oracle_fixed_per_seed,family,4,clayton,0.0,frank,0.0,0.0,0.6779661016949152,12.88135593220339,0.5156000000000001,0.07331623783298681,0.08910748055920238,0.1005302491817828,0.01579124272621557,0.02721401134879599,0.01579124272621557,0.02721401134879599
oracle_fixed_per_seed,family,4,clayton,0.25,frank,0.25,0.0,0.6779661016949152,12.88135593220339,0.5219,0.07331623783298681,0.09581687797004516,0.09746638091987728,0.022500640137058353,0.024150143086890466,0.022500640137058353,0.024150143086890466
oracle_fixed_per_seed,family,4,clayton,0.5,frank,0.5,0.0,0.7033898305084746,13.364406779661017,0.47440000000000004,0.07331623783298681,0.10458563018929151,0.0996444181448029,0.0312693923563047,0.026328180311816093,0.0312693923563047,0.026328180311816093
oracle_fixed_per_seed,dep_clayton,4,clayton,0.5,clayton,0.0,0.5,0.7033898305084746,13.364406779661017,0.47440000000000004,0.07331623783298681,0.10458563018929151,0.10555684913177145,0.0312693923563047,0.03224061129878464,0.0312693923563047,0.03224061129878464
oracle_fixed_per_seed,dep_clayton,4,clayton,0.5,clayton,0.25,0.25,0.7033898305084746,13.364406779661017,0.47440000000000004,0.07331623783298681,0.10458563018929151,0.09571687709743955,0.0312693923563047,0.022400639264452737,0.0312693923563047,0.022400639264452737
oracle_fixed_per_seed,dep_clayton,4,clayton,0.5,clayton,0.5,0.0,0.7033898305084746,13.364406779661017,0.47440000000000004,0.07331623783298681,0.10458563018929151,0.09302251939685467,0.0312693923563047,0.01970628156386786,0.0312693923563047,0.01970628156386786
oracle_fixed_per_seed,dep_clayton,4,clayton,0.5,clayton,0.8,0.30000000000000004,0.7033898305084746,13.364406779661017,0.47440000000000004,0.07331623783298681,0.10458563018929151,0.0916406954192539,0.0312693923563047,0.018324457586267093,0.0312693923563047,0.018324457586267093
oracle_fixed_per_seed,family,4,clayton,0.8,frank,0.8,0.0,0.6779661016949152,12.88135593220339,0.5217,0.07331623783298681,0.10062567577361817,0.09527178238533884,0.027309437940631356,0.021955544552352033,0.027309437940631356,0.021955544552352033
oracle_fixed_per_seed,family,4,frank,0.0,clayton,0.0,0.0,0.6779661016949152,12.88135593220339,0.5167999999999999,0.07331623783298681,0.088641895922854,0.093889725063052,0.015325658089867189,0.02057348723006519,0.015325658089867189,0.02057348723006519
oracle_fixed_per_seed,family,4,frank,0.25,clayton,0.25,0.0,0.6779661016949152,12.88135593220339,0.5085,0.07331623783298681,0.09706046503046496,0.0943488714628393,0.02374422719747815,0.021032633629852485,0.02374422719747815,0.021032633629852485
oracle_fixed_per_seed,family,4,frank,0.5,clayton,0.5,0.0,0.6779661016949152,12.88135593220339,0.5197,0.07331623783298681,0.0996460844667643,0.09275332074571091,0.026329846633777493,0.0194370829127241,0.026329846633777493,0.0194370829127241
oracle_fixed_per_seed,dep_frank,4,frank,0.5,frank,0.0,0.5,0.6779661016949152,12.88135593220339,0.5197,0.07331623783298681,0.0996460844667643,0.10393688627092386,0.026329846633777493,0.030620648437937048,0.026329846633777493,0.030620648437937048
oracle_fixed_per_seed,dep_frank,4,frank,0.5,frank,0.25,0.25,0.6779661016949152,12.88135593220339,0.5197,0.07331623783298681,0.0996460844667643,0.10118745073045746,0.026329846633777493,0.027871212897470646,0.026329846633777493,0.027871212897470646
