prediction_model,seed,copula_name,k_tau,alpha_c_mult,alpha_c_used,censoring_rate,ibs_true,ibs_ipcw,ibs_dep_bguw,ibs_dep_cgq,bias_ipcw,bias_dep_bguw,bias_dep_cgq,err_ipcw,err_dep_bguw,err_dep_cgq,delta_err_cgq_minus_bguw
oracle_fixed_per_seed,2,frank,0.7,0.5254237288135594,9.983050847457628,0.5085,0.07383382475577097,0.12206437658866078,0.09763825200259849,0.1036360981813656,0.04823055183288981,0.02380442724682752,0.029802273425594633,0.04823055183288981,0.02380442724682752,0.029802273425594633,0.005997846178767113
oracle_fixed_per_seed,2,frank,0.8,0.5254237288135594,9.983050847457628,0.5019,0.07383382475577097,0.26093636405011944,0.08911333623395397,0.10488408538627039,0.18710253929434847,0.015279511478183003,0.031050260630499427,0.18710253929434847,0.015279511478183003,0.031050260630499427,0.015770749152316424
oracle_fixed_per_seed,3,clayton,0.0,0.652542372881356,12.398305084745763,0.4818,0.06748319765021946,0.09604943198274675,0.09973473191731336,0.10602390003457658,0.028566234332527293,0.0322515342670939,0.038540702384357126,0.028566234332527293,0.0322515342670939,0.038540702384357126,0.006289168117263225
oracle_fixed_per_seed,3,clayton,0.1,0.652542372881356,12.398305084745763,0.48360000000000003,0.06748319765021946,0.10721797648959899,0.09129196799843668,0.09522325076756381,0.039734778839379536,0.023808770348217226,0.027740053117344357,0.039734778839379536,0.023808770348217226,0.027740053117344357,0.003931282769127131
oracle_fixed_per_seed,3,clayton,0.2,0.652542372881356,12.398305084745763,0.48650000000000004,0.06748319765021946,0.09730956884280811,0.09062094175455129,0.09214133749883188,0.029826371192588658,0.023137744104331837,0.024658139848612426,0.029826371192588658,0.023137744104331837,0.024658139848612426,0.0015203957442805893
oracle_fixed_per_seed,3,clayton,0.3,0.652542372881356,12.398305084745763,0.48429999999999995,0.06748319765021946,0.09473681961502711,0.0895491461492115,0.0909298887679691,0.027253621964807656,0.022065948498992044,0.02344669111774965,0.027253621964807656,0.022065948498992044,0.02344669111774965,0.001380742618757605
oracle_fixed_per_seed,3,clayton,0.4,0.652542372881356,12.398305084745763,0.481,0.06748319765021946,0.10680768977545563,0.08796642912632108,0.08799981976857525,0.03932449212523617,0.02048323147610162,0.020516622118355796,0.03932449212523617,0.02048323147610162,0.020516622118355796,3.339064225417465e-05
oracle_fixed_per_seed,3,clayton,0.5,0.652542372881356,12.398305084745763,0.47940000000000005,0.06748319765021946,0.10340644208229671,0.08816737232948599,0.08886592875711048,0.035923244432077256,0.02068417467926653,0.021382731106891026,0.035923244432077256,0.02068417467926653,0.021382731106891026,0.0006985564276244943
oracle_fixed_per_seed,3,clayton,0.6,0.652542372881356,12.398305084745763,0.4789,0.06748319765021946,0.10494162499792428,0.08678974313215582,0.08654460534683686,0.037458427347704826,0.01930654548193636,0.019061407696617405,0.037458427347704826,0.01930654548193636,0.019061407696617405,-0.00024513778531895514
oracle_fixed_per_seed,3,clayton,0.7,0.652542372881356,12.398305084745763,0.46930000000000005,0.06748319765021946,0.1040890564535589,0.08761121254550921,0.08731314889260484,0.03660585880333944,0.02012801489528976,0.019829951242385388,0.03660585880333944,0.02012801489528976,0.019829951242385388,-0.00029806365290437065
oracle_fixed_per_seed,3,clayton,0.8,0.6271186440677966,11.915254237288135,0.5333,0.06748319765021946,0.10631234020517047,0.08567721594730468,0.08535531919381968,0.03882914255495101,0.018194018297085224,0.017872121543600225,0.03882914255495101,0.018194018297085224,0.017872121543600225,-0.0003218967534849987
oracle_fixed_per_seed,3,frank,0.0,0.652542372881356,12.398305084745763,0.4838,0.06748319765021946,0.0939157509541383,0.09813793643069656,0.1061105620160725,0.026432553303918846,0.0306547387804771,0.03862736436585304,0.026432553303918846,0.0306547387804771,0.03862736436585304,0.00797262558537594
oracle_fixed_per_seed,3,frank,0.1,0.6271186440677966,11.915254237288135,0.5208999999999999,0.06748319765021946,0.09614029578195343,0.10034413614111293,0.10556593533906043,0.028657098131733977,0.03286093849089347,0.038082737688840976,0.028657098131733977,0.03286093849089347,0.038082737688840976,0.005221799197947505
oracle_fixed_per_seed,3,frank,0.2,0.6271186440677966,11.915254237288135,0.517,0.06748319765021946,0.09384974749144877,0.0988701058528867,0.10337182432995422,0.02636654984122931,0.03138690820266725,0.03588862667973476,0.02636654984122931,0.03138690820266725,0.03588862667973476,0.004501718477067512
oracle_fixed_per_seed,3,frank,0.3,0.6271186440677966,11.915254237288135,0.5261,0.06748319765021946,0.09694255236309411,0.09675333432464384,0.10026036076700622,0.029459354712874655,0.02927013667442438,0.03277716311678676,0.029459354712874655,0.02927013667442438,0.03277716311678676,0.0035070264423623793
oracle_fixed_per_seed,3,frank,0.4,0.652542372881356,12.398305084745763,0.47319999999999995,0.06748319765021946,0.10381821014289501,0.09582295959717213,0.10013173824292201,0.03633501249267555,0.028339761946952674,0.03264854059270256,0.03633501249267555,0.028339761946952674,0.03264854059270256,0.004308778645749883
oracle_fixed_per_seed,3,frank,0.5,0.6271186440677966,11.915254237288135,0.5223,0.06748319765021946,0.11252406960265364,0.09727862037471054,0.10135126723797555,0.04504087195243418,0.02979542272449108,0.033868069587756094,0.04504087195243418,0.02979542272449108,0.033868069587756094,0.004072646863265014
oracle_fixed_per_seed,3,frank,0.6,0.6271186440677966,11.915254237288135,0.5251,0.06748319765021946,0.0990550916962074,0.09576125526322445,0.09973374603059151,0.03157189404598794,0.02827805761300499,0.03225054838037206,0.03157189404598794,0.02827805761300499,0.03225054838037206,0.003972490767367068
oracle_fixed_per_seed,3,frank,0.7,0.6271186440677966,11.915254237288135,0.528,0.06748319765021946,0.1048807070043495,0.0930321587990011,0.09985670044982072,0.03739750935413004,0.02554896114878165,0.03237350279960126,0.03739750935413004,0.02554896114878165,0.03237350279960126,0.00682454165081961
oracle_fixed_per_seed,3,frank,0.8,0.6271186440677966,11.915254237288135,0.5194,0.06748319765021946,0.10433791021751421,0.09185551869068583,0.09440241869054018,0.03685471256729475,0.02437232104046637,0.026919221040320726,0.03685471256729475,0.02437232104046637,0.026919221040320726,0.0025468999998543573
oracle_fixed_per_seed,4,clayton,0.0,0.6779661016949152,12.88135593220339,0.5173,0.07331623783298681,0.0889576297836331,0.09278029749556549,0.09735993985523672,0.01564139195064629,0.019464059662578678,0.02404370202224991,0.01564139195064629,0.019464059662578678,0.02404370202224991,0.004579642359671232
oracle_fixed_per_seed,4,clayton,0.1,0.6779661016949152,12.88135593220339,0.5196000000000001,0.07331623783298681,0.10125144973539664,0.09603188380839489,0.10222350844556435,0.02793521190240983,0.02271564597540808,0.028907270612577543,0.02793521190240983,0.02271564597540808,0.028907270612577543,0.006191624637169463
oracle_fixed_per_seed,4,clayton,0.2,0.6779661016949152,12.88135593220339,0.5192,0.07331623783298681,0.09678822225343886,0.0937561494561782,0.09619173959620397,0.02347198442045205,0.020439911623191392,0.022875501763217163,0.02347198442045205,0.020439911623191392,0.022875501763217163,0.00243559014002577
oracle_fixed_per_seed,4,clayton,0.3,0.7033898305084746,13.364406779661017,0.4788,0.07331623783298681,0.0968075550428599,0.09470892299374985,0.09604616070774749,0.02349131720987309,0.021392685160763036,0.02272992287476068,0.02349131720987309,0.021392685160763036,0.02272992287476068,0.0013372377139976438
oracle_fixed_per_seed,4,clayton,0.4,0.6779661016949152,12.88135593220339,0.5222,0.07331623783298681,0.10866201864648473,0.09422794105830593,0.09395036189869488,0.035345780813497915,0.020911703225319114,0.020634124065708068,0.035345780813497915,0.020911703225319114,0.020634124065708068,-0.0002775791596110466
oracle_fixed_per_seed,4,clayton,0.5,0.7033898305084746,13.364406779661017,0.4749,0.07331623783298681,0.10624964117234449,0.09084031306529536,0.0910354838642989,0.03293340333935768,0.017524075232308547,0.017719246031312086,0.03293340333935768,0.017524075232308547,0.017719246031312086,0.0001951707990035384
oracle_fixed_per_seed,4,clayton,0.6,0.7033898305084746,13.364406779661017,0.47130000000000005,0.07331623783298681,0.09742432461509822,0.0879208202861983,0.08776742868390341,0.024108086782111404,0.014604582453211487,0.014451190850916604,0.024108086782111404,0.014604582453211487,0.014451190850916604,-0.00015339160229488336
oracle_fixed_per_seed,4,clayton,0.7,0.6779661016949152,12.88135593220339,0.5331,0.07331623783298681,0.1079971105363679,0.09184850227953799,0.09063359617246854,0.03468087270338109,0.018532264446551178,0.017317358339481725,0.03468087270338109,0.018532264446551178,0.017317358339481725,-0.0012149061070694522
oracle_fixed_per_seed,4,clayton,0.8,0.6779661016949152,12.88135593220339,0.525,0.07331623783298681,0.10373931671666743,0.08929235729009079,0.08925096008442078,0.03042307888368062,0.015976119457103977,0.01593472225143397,0.03042307888368062,0.015976119457103977,0.01593472225143397,-4.1397205670007375e-05
oracle_fixed_per_seed,4,frank,0.0,0.6779661016949152,12.88135593220339,0.5132,0.07331623783298681,0.08851041919004875,0.09761275715984549,0.10445697349191503,0.015194181357061937,0.02429651932685868,0.03114073565892822,0.015194181357061937,0.02429651932685868,0.03114073565892822,0.006844216332069539
oracle_fixed_per_seed,4,frank,0.1,0.7033898305084746,13.364406779661017,0.47829999999999995,0.07331623783298681,0.09153180402047285,0.09236618098180563,0.09874339623369258,0.018215566187486043,0.019049943148818818,0.025427158400705765,0.018215566187486043,0.019049943148818818,0.025427158400705765,0.006377215251886947
oracle_fixed_per_seed,4,frank,0.2,0.6779661016949152,12.88135593220339,0.5177,0.07331623783298681,0.10266225206134484,0.09866997332977374,0.10361899023168214,0.02934601422835803,0.025353735496786933,0.03030275239869533,0.02934601422835803,0.025353735496786933,0.03030275239869533,0.004949016901908396
oracle_fixed_per_seed,4,frank,0.3,0.6779661016949152,12.88135593220339,0.5166999999999999,0.07331623783298681,0.09431779020878182,0.09842605342486428,0.10404401953125293,0.021001552375795013,0.02510981559187747,0.03072778169826612,0.021001552375795013,0.02510981559187747,0.03072778169826612,0.00561796610638865
oracle_fixed_per_seed,4,frank,0.4,0.6779661016949152,12.88135593220339,0.5234,0.07331623783298681,0.09570248682644979,0.0975851339332079,0.10130301363052444,0.022386248993462976,0.024268896100221093,0.027986775797537625,0.022386248993462976,0.024268896100221093,0.027986775797537625,0.0037178796973165312
oracle_fixed_per_seed,4,frank,0.5,0.6779661016949152,12.88135593220339,0.5204,0.07331623783298681,0.0972200596132135,0.09349408342827244,0.09773897336462631,0.023903821780226694,0.020177845595285626,0.024422735531639497,0.023903821780226694,0.020177845595285626,0.024422735531639497,0.004244889936353871
oracle_fixed_per_seed,4,frank,0.6,0.6779661016949152,12.88135593220339,0.5152,0.07331623783298681,0.10389446938112551,0.0942813594868629,0.09788371065990195,0.0305782315481387,0.020965121653876095,0.02456747282691514,0.0305782315481387,0.020965121653876095,0.02456747282691514,0.003602351173039045
oracle_fixed_per_seed,4,frank,0.7,0.6779661016949152,12.88135593220339,0.5135000000000001,0.07331623783298681,0.10073812470758879,0.09639245074006417,0.09976502389426577,0.02742188687460198,0.023076212907077356,0.026448786061278956,0.02742188687460198,0.023076212907077356,0.026448786061278956,0.0033725731542015996
oracle_fixed_per_seed,4,frank,0.8,0.6779661016949152,12.88135593220339,0.5142,0.07331623783298681,0.1002468031222494,0.09488492499986259,0.09869573982948693,0.02693056528926259,0.02156868716687578,0.025379501996500117,0.02693056528926259,0.02156868716687578,0.025379501996500117,0.003810814829624337
oracle_fixed_per_seed,5,clayton,0.0,0.7033898305084746,13.364406779661017,0.5122,0.0681183817027314,0.10181028184254934,0.09878908754844008,0.1022782375891151,0.03369190013981793,0.030670705845708676,0.03415985588638369,0.03369190013981793,0.030670705845708676,0.03415985588638369,0.0034891500406750153
oracle_fixed_per_seed,5,clayton,0.1,0.728813559322034,13.847457627118645,0.483,0.0681183817027314,0.09710729352374653,0.09466499506186435,0.09676383360219608,0.028988911821015123,0.026546613359132942,0.028645451899464672,0.028988911821015123,0.026546613359132942,0.028645451899464672,0.0020988385403317295
oracle_fixed_per_seed,5,clayton,0.2,0.728813559322034,13.847457627118645,0.48839999999999995,0.0681183817027314,0.09626982048492107,0.08928575639337101,0.09009575141915521,0.02815143878218966,0.021167374690639604,0.021977369716423806,0.02815143878218966,0.021167374690639604,0.021977369716423806,0.000809995025784202
oracle_fixed_per_seed,5,clayton,0.3,0.728813559322034,13.847457627118645,0.4929,0.0681183817027314,0.10379972686711113,0.09000313535946743,0.09051721481060863,0.03568134516437972,0.02188475365673602,0.022398833107877228,0.03568134516437972,0.02188475365673602,0.022398833107877228,0.0005140794511412083
