prediction_model,seed,copula_name,k_tau,alpha_c_mult,alpha_c_used,censoring_rate,ibs_true,ibs_ipcw,ibs_dep_bguw,bias_ipcw,bias_dep_bguw,err_ipcw,err_dep_bguw
oracle_fixed_per_seed,1,clayton,0.2,1.1355932203389831,21.576271186440678,0.5094000000000001,0.07923602526946576,0.13247169731387323,0.09470198895344403,0.053235672044407475,0.015465963683978276,0.053235672044407475,0.015465963683978276
oracle_fixed_per_seed,1,clayton,0.3,1.1355932203389831,21.576271186440678,0.5112,0.07923602526946576,0.11039292740612353,0.09694313034665662,0.03115690213665777,0.017707105077190866,0.03115690213665777,0.017707105077190866
oracle_fixed_per_seed,1,clayton,0.4,1.1355932203389831,21.576271186440678,0.5149,0.07923602526946576,0.11505449133100487,0.09431307769858448,0.035818466061539114,0.01507705242911872,0.035818466061539114,0.01507705242911872
oracle_fixed_per_seed,1,clayton,0.5,1.1610169491525424,22.059322033898304,0.4827,0.07923602526946576,0.11745454557780015,0.0964404749829117,0.03821852030833439,0.017204449713445938,0.03821852030833439,0.017204449713445938
oracle_fixed_per_seed,1,clayton,0.6,1.1355932203389831,21.576271186440678,0.5161,0.07923602526946576,0.1278806796499632,0.09585738062752172,0.048644654380497435,0.016621355358055964,0.048644654380497435,0.016621355358055964
oracle_fixed_per_seed,1,clayton,0.7,1.1355932203389831,21.576271186440678,0.5178,0.07923602526946576,0.12267675621753786,0.09443996776130568,0.043440730948072104,0.015203942491839928,0.043440730948072104,0.015203942491839928
oracle_fixed_per_seed,1,clayton,0.8,1.1355932203389831,21.576271186440678,0.5119,0.07923602526946576,0.12665010893145393,0.09375197430307661,0.04741408366198817,0.01451594903361085,0.04741408366198817,0.01451594903361085
oracle_fixed_per_seed,1,frank,0.0,1.1355932203389831,21.576271186440678,0.5026999999999999,0.07923602526946576,0.09856477733713373,0.09898415595846442,0.019328752067667973,0.019748130688998666,0.019328752067667973,0.019748130688998666
oracle_fixed_per_seed,1,frank,0.1,1.1355932203389831,21.576271186440678,0.5059,0.07923602526946576,0.09625244750299496,0.09437630654694186,0.0170164222335292,0.015140281277476103,0.0170164222335292,0.015140281277476103
oracle_fixed_per_seed,1,frank,0.2,1.1355932203389831,21.576271186440678,0.5085999999999999,0.07923602526946576,0.10585506916353543,0.1013528415922091,0.026619043894069674,0.022116816322743343,0.026619043894069674,0.022116816322743343
oracle_fixed_per_seed,1,frank,0.3,1.1355932203389831,21.576271186440678,0.5017,0.07923602526946576,0.1025918426460576,0.09660815035258642,0.023355817376591842,0.017372125083120665,0.023355817376591842,0.017372125083120665
oracle_fixed_per_seed,1,frank,0.4,1.1355932203389831,21.576271186440678,0.5058,0.07923602526946576,0.11225148900045419,0.10060192167107306,0.03301546373098843,0.0213658964016073,0.03301546373098843,0.0213658964016073
oracle_fixed_per_seed,1,frank,0.5,1.1355932203389831,21.576271186440678,0.5089,0.07923602526946576,0.09895541046127201,0.09842936041066364,0.019719385191806257,0.01919333514119788,0.019719385191806257,0.01919333514119788
oracle_fixed_per_seed,1,frank,0.6,1.1355932203389831,21.576271186440678,0.504,0.07923602526946576,0.12672196703217822,0.09563411122379117,0.047485941762712466,0.016398085954325417,0.047485941762712466,0.016398085954325417
oracle_fixed_per_seed,1,frank,0.7,1.1355932203389831,21.576271186440678,0.4952,0.07923602526946576,0.11540654153225907,0.09885996546362862,0.036170516262793315,0.01962394019416286,0.036170516262793315,0.01962394019416286
oracle_fixed_per_seed,1,frank,0.8,1.1355932203389831,21.576271186440678,0.4921,0.07923602526946576,0.10860516316063125,0.09624502420282534,0.029369137891165492,0.01700899893335958,0.029369137891165492,0.01700899893335958
oracle_fixed_per_seed,2,clayton,0.0,0.5254237288135594,9.983050847457628,0.5151,0.07383382475577097,0.09825427101901973,0.10084343879227486,0.02442044626324877,0.0270096140365039,0.02442044626324877,0.0270096140365039
oracle_fixed_per_seed,2,clayton,0.1,0.5254237288135594,9.983050847457628,0.5174000000000001,0.07383382475577097,0.10029210924743015,0.09623249765671799,0.026458284491659184,0.02239867290094702,0.026458284491659184,0.02239867290094702
oracle_fixed_per_seed,2,clayton,0.2,0.5254237288135594,9.983050847457628,0.5238,0.07383382475577097,0.11527853143272568,0.099818813573187,0.04144470667695471,0.025984988817416038,0.04144470667695471,0.025984988817416038
oracle_fixed_per_seed,2,clayton,0.3,0.5254237288135594,9.983050847457628,0.5232,0.07383382475577097,0.14305839752596755,0.0936039430898521,0.06922457277019659,0.01977011833408114,0.06922457277019659,0.01977011833408114
oracle_fixed_per_seed,2,clayton,0.4,0.5254237288135594,9.983050847457628,0.5176000000000001,0.07383382475577097,0.09924108177599754,0.08948794691925467,0.025407257020226573,0.015654122163483705,0.025407257020226573,0.015654122163483705
oracle_fixed_per_seed,2,clayton,0.5,0.5254237288135594,9.983050847457628,0.5308999999999999,0.07383382475577097,0.22748850532847173,0.08852829123340443,0.15365468057270076,0.014694466477633464,0.15365468057270076,0.014694466477633464
oracle_fixed_per_seed,2,clayton,0.6,0.5254237288135594,9.983050847457628,0.5234,0.07383382475577097,0.14623730781084046,0.08906509140383125,0.0724034830550695,0.01523126664806028,0.0724034830550695,0.01523126664806028
oracle_fixed_per_seed,2,clayton,0.7,0.5254237288135594,9.983050847457628,0.5256000000000001,0.07383382475577097,0.2163591975961189,0.08593422198496037,0.14252537284034794,0.012100397229189402,0.14252537284034794,0.012100397229189402
oracle_fixed_per_seed,2,clayton,0.8,0.5254237288135594,9.983050847457628,0.5207999999999999,0.07383382475577097,0.13039135441788177,0.08453201528238574,0.056557529662110806,0.010698190526614776,0.056557529662110806,0.010698190526614776
oracle_fixed_per_seed,2,frank,0.0,0.5254237288135594,9.983050847457628,0.5102,0.07383382475577097,0.09188115653517491,0.10252549120082799,0.018047331779403944,0.028691666445057024,0.018047331779403944,0.028691666445057024
oracle_fixed_per_seed,2,frank,0.1,0.5254237288135594,9.983050847457628,0.513,0.07383382475577097,0.10292572529966003,0.09797936955086484,0.029091900543889063,0.02414554479509387,0.029091900543889063,0.02414554479509387
oracle_fixed_per_seed,2,frank,0.2,0.5254237288135594,9.983050847457628,0.5161,0.07383382475577097,0.09714096459113411,0.10422521025202068,0.023307139835363144,0.030391385496249715,0.023307139835363144,0.030391385496249715
oracle_fixed_per_seed,2,frank,0.3,0.5254237288135594,9.983050847457628,0.5114000000000001,0.07383382475577097,0.11304699711406987,0.10172555399843036,0.03921317235829891,0.027891729242659397,0.03921317235829891,0.027891729242659397
oracle_fixed_per_seed,2,frank,0.4,0.5254237288135594,9.983050847457628,0.52,0.07383382475577097,0.11081105906458119,0.10061845188377229,0.036977234308810225,0.026784627128001323,0.036977234308810225,0.026784627128001323
oracle_fixed_per_seed,2,frank,0.5,0.5254237288135594,9.983050847457628,0.5114000000000001,0.07383382475577097,0.10487620671125363,0.0963972591149826,0.03104238195548266,0.02256343435921164,0.03104238195548266,0.02256343435921164
oracle_fixed_per_seed,2,frank,0.6,0.5254237288135594,9.983050847457628,0.5213,0.07383382475577097,0.10313337002257471,0.09784494719422895,0.029299545266803742,0.024011122438457988,0.029299545266803742,0.024011122438457988
oracle_fixed_per_seed,2,frank,0.7,0.5254237288135594,9.983050847457628,0.5081,0.07383382475577097,0.10482126639787788,0.09706717077880997,0.030987441642106914,0.023233346023039003,0.030987441642106914,0.023233346023039003
oracle_fixed_per_seed,2,frank,0.8,0.5254237288135594,9.983050847457628,0.51,0.07383382475577097,0.11854885265012005,0.09762716781327098,0.044715027894349085,0.023793343057500013,0.044715027894349085,0.023793343057500013
oracle_fixed_per_seed,3,clayton,0.0,0.652542372881356,12.398305084745763,0.48329999999999995,0.06748319765021946,0.08193627702797912,0.09248574222413292,0.014453079377759664,0.02500254457391346,0.014453079377759664,0.02500254457391346
oracle_fixed_per_seed,3,clayton,0.1,0.652542372881356,12.398305084745763,0.47940000000000005,0.06748319765021946,0.1050412989107141,0.09341745994354696,0.03755810126049465,0.0259342622933275,0.03755810126049465,0.0259342622933275
oracle_fixed_per_seed,3,clayton,0.2,0.652542372881356,12.398305084745763,0.48360000000000003,0.06748319765021946,0.10190100240472136,0.0900777284228633,0.0344178047545019,0.02259453077264384,0.0344178047545019,0.02259453077264384
oracle_fixed_per_seed,3,clayton,0.3,0.652542372881356,12.398305084745763,0.4818,0.06748319765021946,0.1010368755884276,0.09222086609981768,0.03355367793820814,0.024737668449598224,0.03355367793820814,0.024737668449598224
oracle_fixed_per_seed,3,clayton,0.4,0.652542372881356,12.398305084745763,0.4827,0.06748319765021946,0.11186339989534598,0.09077952032051124,0.044380202245126524,0.02329632267029179,0.044380202245126524,0.02329632267029179
oracle_fixed_per_seed,3,clayton,0.5,0.652542372881356,12.398305084745763,0.4831,0.06748319765021946,0.10014088478413304,0.08734525358619116,0.03265768713391358,0.019862055935971706,0.03265768713391358,0.019862055935971706
oracle_fixed_per_seed,3,clayton,0.6,0.652542372881356,12.398305084745763,0.4797,0.06748319765021946,0.10414634604887603,0.08759243375544028,0.03666314839865657,0.02010923610522082,0.03666314839865657,0.02010923610522082
oracle_fixed_per_seed,3,clayton,0.7,0.652542372881356,12.398305084745763,0.4689,0.06748319765021946,0.10535286723648064,0.08617241313748567,0.03786966958626119,0.01868921548726621,0.03786966958626119,0.01868921548726621
oracle_fixed_per_seed,3,clayton,0.8,0.652542372881356,12.398305084745763,0.4658,0.06748319765021946,0.09949221333596209,0.08477897116091229,0.03200901568574263,0.017295773510692836,0.03200901568574263,0.017295773510692836
oracle_fixed_per_seed,3,frank,0.0,0.6271186440677966,11.915254237288135,0.513,0.06748319765021946,0.09804453184150269,0.10118475299529234,0.030561334191283235,0.03370155534507288,0.030561334191283235,0.03370155534507288
oracle_fixed_per_seed,3,frank,0.1,0.6271186440677966,11.915254237288135,0.5214,0.06748319765021946,0.09452163996439818,0.09994330698591385,0.02703844231417872,0.03246010933569439,0.02703844231417872,0.03246010933569439
oracle_fixed_per_seed,3,frank,0.2,0.652542372881356,12.398305084745763,0.4817,0.06748319765021946,0.09622575396467892,0.09573512919937627,0.02874255631445946,0.02825193154915681,0.02874255631445946,0.02825193154915681
oracle_fixed_per_seed,3,frank,0.3,0.6271186440677966,11.915254237288135,0.5234,0.06748319765021946,0.10737001906014663,0.09760499806508045,0.03988682140992718,0.030121800414860997,0.03988682140992718,0.030121800414860997
oracle_fixed_per_seed,3,frank,0.4,0.6271186440677966,11.915254237288135,0.5252,0.06748319765021946,0.10590422169102716,0.09893569959510208,0.0384210240408077,0.031452501944882624,0.0384210240408077,0.031452501944882624
oracle_fixed_per_seed,3,frank,0.5,0.6271186440677966,11.915254237288135,0.5237,0.06748319765021946,0.10379988685174951,0.097616150828989,0.036316689201530056,0.030132953178769545,0.036316689201530056,0.030132953178769545
oracle_fixed_per_seed,3,frank,0.6,0.6271186440677966,11.915254237288135,0.5257000000000001,0.06748319765021946,0.09647264333500573,0.09367637727491229,0.028989445684786272,0.026193179624692836,0.028989445684786272,0.026193179624692836
oracle_fixed_per_seed,3,frank,0.7,0.6271186440677966,11.915254237288135,0.5264,0.06748319765021946,0.10827464801924626,0.09309557659860794,0.0407914503690268,0.025612378948388484,0.0407914503690268,0.025612378948388484
oracle_fixed_per_seed,3,frank,0.8,0.6271186440677966,11.915254237288135,0.5232,0.06748319765021946,0.0909442745872538,0.09113649058851259,0.02346107693703435,0.02365329293829313,0.02346107693703435,0.02365329293829313
oracle_fixed_per_seed,4,clayton,0.0,0.6779661016949152,12.88135593220339,0.5186,0.07331623783298681,0.09086189937525531,0.09854965548380425,0.017545661542268498,0.025233417650817436,0.017545661542268498,0.025233417650817436
oracle_fixed_per_seed,4,clayton,0.1,0.7033898305084746,13.364406779661017,0.483,0.07331623783298681,0.09560880939925623,0.09547847062801591,0.022292571566269417,0.022162232795029102,0.022292571566269417,0.022162232795029102
oracle_fixed_per_seed,4,clayton,0.2,0.7033898305084746,13.364406779661017,0.482,0.07331623783298681,0.0989800615136404,0.09467784773149934,0.02566382368065359,0.021361609898512532,0.02566382368065359,0.021361609898512532
oracle_fixed_per_seed,4,clayton,0.3,0.7033898305084746,13.364406779661017,0.4786,0.07331623783298681,0.1026753742240875,0.09218628052370402,0.029359136391100688,0.01887004269071721,0.029359136391100688,0.01887004269071721
oracle_fixed_per_seed,4,clayton,0.4,0.7033898305084746,13.364406779661017,0.47829999999999995,0.07331623783298681,0.10132035432281125,0.09366569328237392,0.02800411648982444,0.020349455449387113,0.02800411648982444,0.020349455449387113
oracle_fixed_per_seed,4,clayton,0.5,0.7033898305084746,13.364406779661017,0.473,0.07331623783298681,0.09552712110184397,0.08782204195026688,0.02221088326885716,0.014505804117280072,0.02221088326885716,0.014505804117280072
oracle_fixed_per_seed,4,clayton,0.6,0.7033898305084746,13.364406779661017,0.4767,0.07331623783298681,0.1076405295095973,0.09209928255056594,0.03432429167661048,0.018783044717579134,0.03432429167661048,0.018783044717579134
oracle_fixed_per_seed,4,clayton,0.7,0.7033898305084746,13.364406779661017,0.46919999999999995,0.07331623783298681,0.09618712140678452,0.08777022203829994,0.022870883573797712,0.01445398420531313,0.022870883573797712,0.01445398420531313
oracle_fixed_per_seed,4,clayton,0.8,0.6779661016949152,12.88135593220339,0.5244,0.07331623783298681,0.10208453256013197,0.08945525385606119,0.028768294727145163,0.016139016023074382,0.028768294727145163,0.016139016023074382
oracle_fixed_per_seed,4,frank,0.0,0.7033898305084746,13.364406779661017,0.47940000000000005,0.07331623783298681,0.09309988226987724,0.09890700264949168,0.01978364443689043,0.025590764816504866,0.01978364443689043,0.025590764816504866
oracle_fixed_per_seed,4,frank,0.1,0.6779661016949152,12.88135593220339,0.519,0.07331623783298681,0.09597238876171876,0.09837334277140225,0.022656150928731952,0.02505710493841544,0.022656150928731952,0.02505710493841544
oracle_fixed_per_seed,4,frank,0.2,0.6779661016949152,12.88135593220339,0.5178,0.07331623783298681,0.09929557719319708,0.09889893942187984,0.02597933936021027,0.02558270158889303,0.02597933936021027,0.02558270158889303
oracle_fixed_per_seed,4,frank,0.3,0.6779661016949152,12.88135593220339,0.5223,0.07331623783298681,0.09629254946302462,0.09847302413552143,0.022976311630037813,0.025156786302534623,0.022976311630037813,0.025156786302534623
oracle_fixed_per_seed,4,frank,0.4,0.6779661016949152,12.88135593220339,0.5126999999999999,0.07331623783298681,0.10172805266456375,0.09632118473976063,0.02841181483157694,0.02300494690677382,0.02841181483157694,0.02300494690677382
oracle_fixed_per_seed,4,frank,0.5,0.6779661016949152,12.88135593220339,0.52,0.07331623783298681,0.10018339540507622,0.09414212955444515,0.026867157572089406,0.020825891721458337,0.026867157572089406,0.020825891721458337
oracle_fixed_per_seed,4,frank,0.6,0.6779661016949152,12.88135593220339,0.5211,0.07331623783298681,0.10836630106944431,0.09253785196872404,0.0350500632364575,0.019221614135737225,0.0350500632364575,0.019221614135737225
oracle_fixed_per_seed,4,frank,0.7,0.6779661016949152,12.88135593220339,0.5172,0.07331623783298681,0.10906586877625785,0.09004318217877852,0.035749630943271035,0.01672694434579171,0.035749630943271035,0.01672694434579171
oracle_fixed_per_seed,4,frank,0.8,0.6779661016949152,12.88135593220339,0.5155000000000001,0.07331623783298681,0.09721053029711914,0.09588827785730877,0.023894292464132327,0.022572040024321963,0.023894292464132327,0.022572040024321963
oracle_fixed_per_seed,5,clayton,0.0,0.728813559322034,13.847457627118645,0.48919999999999997,0.0681183817027314,0.10398034952013013,0.09929144993595752,0.03586196781739873,0.031173068233226117,0.03586196781739873,0.031173068233226117
oracle_fixed_per_seed,5,clayton,0.1,0.728813559322034,13.847457627118645,0.48929999999999996,0.0681183817027314,0.0912906515921549,0.0925939260195098,0.02317226988942349,0.024475544316778397,0.02317226988942349,0.024475544316778397
oracle_fixed_per_seed,5,clayton,0.2,0.728813559322034,13.847457627118645,0.4808,0.0681183817027314,0.1023030002159789,0.09378383022240491,0.0341846185132475,0.025665448519673506,0.0341846185132475,0.025665448519673506
oracle_fixed_per_seed,5,clayton,0.3,0.728813559322034,13.847457627118645,0.48440000000000005,0.0681183817027314,0.10473440513279259,0.0893230692609509,0.03661602343006118,0.021204687558219498,0.03661602343006118,0.021204687558219498
oracle_fixed_per_seed,5,clayton,0.4,0.728813559322034,13.847457627118645,0.48819999999999997,0.0681183817027314,0.11098894729759819,0.08776219404310716,0.04287056559486678,0.019643812340375752,0.04287056559486678,0.019643812340375752
oracle_fixed_per_seed,5,clayton,0.5,0.728813559322034,13.847457627118645,0.4901,0.0681183817027314,0.1090439705580051,0.08615475149101796,0.0409255888552737,0.018036369788286558,0.0409255888552737,0.018036369788286558
oracle_fixed_per_seed,5,clayton,0.6,0.728813559322034,13.847457627118645,0.4819,0.0681183817027314,0.11002370948132106,0.08616677397099469,0.04190532777858966,0.018048392268263283,0.04190532777858966,0.018048392268263283
oracle_fixed_per_seed,5,clayton,0.7,0.728813559322034,13.847457627118645,0.48919999999999997,0.0681183817027314,0.11258608332001949,0.08594855498400633,0.04446770161728808,0.017830173281274925,0.04446770161728808,0.017830173281274925
oracle_fixed_per_seed,5,clayton,0.8,0.728813559322034,13.847457627118645,0.47430000000000005,0.0681183817027314,0.1083950177784226,0.08456079970184578,0.040276636075691194,0.016442417999114375,0.040276636075691194,0.016442417999114375
oracle_fixed_per_seed,5,frank,0.0,0.7033898305084746,13.364406779661017,0.516,0.0681183817027314,0.09464975730110398,0.09661313895603918,0.02653137559837257,0.028494757253307773,0.02653137559837257,0.028494757253307773
oracle_fixed_per_seed,5,frank,0.1,0.728813559322034,13.847457627118645,0.4828,0.0681183817027314,0.09675325299609916,0.09769307333371248,0.028634871293367753,0.029574691630981073,0.028634871293367753,0.029574691630981073
oracle_fixed_per_seed,5,frank,0.2,0.728813559322034,13.847457627118645,0.4908,0.0681183817027314,0.0924280190558156,0.09250233987467052,0.024309637353084196,0.024383958171939113,0.024309637353084196,0.024383958171939113
oracle_fixed_per_seed,5,frank,0.3,0.728813559322034,13.847457627118645,0.48160000000000003,0.0681183817027314,0.0991337674881004,0.09176165165475399,0.031015385785369,0.02364326995202258,0.031015385785369,0.02364326995202258
oracle_fixed_per_seed,5,frank,0.4,0.728813559322034,13.847457627118645,0.48319999999999996,0.0681183817027314,0.10140897725474105,0.09254612012221271,0.03329059555200964,0.0244277384194813,0.03329059555200964,0.0244277384194813
oracle_fixed_per_seed,5,frank,0.5,0.728813559322034,13.847457627118645,0.47840000000000005,0.0681183817027314,0.10409513640222612,0.09394373645899669,0.03597675469949471,0.02582535475626528,0.03597675469949471,0.02582535475626528
oracle_fixed_per_seed,5,frank,0.6,0.7033898305084746,13.364406779661017,0.5246999999999999,0.0681183817027314,0.10467774049590782,0.09398442770162586,0.036559358793176414,0.025866045998894457,0.036559358793176414,0.025866045998894457
oracle_fixed_per_seed,5,frank,0.7,0.728813559322034,13.847457627118645,0.4726,0.0681183817027314,0.0967744375900047,0.0881536438900918,0.028656055887273296,0.02003526218736039,0.028656055887273296,0.02003526218736039
oracle_fixed_per_seed,5,frank,0.8,0.7033898305084746,13.364406779661017,0.5216000000000001,0.0681183817027314,0.10444826024199667,0.0928237091625891,0.03632987853926527,0.024705327459857693,0.03632987853926527,0.024705327459857693
oracle_fixed_per_seed,6,clayton,0.0,1.1101694915254239,21.093220338983052,0.5021,0.06505193415686307,0.08512758218521008,0.09457501851828197,0.020075648028347007,0.0295230843614189,0.020075648028347007,0.0295230843614189
oracle_fixed_per_seed,6,clayton,0.1,1.1101694915254239,21.093220338983052,0.5028,0.06505193415686307,0.10536592926682176,0.09334155467702321,0.040313995109958686,0.02828962052016014,0.040313995109958686,0.02828962052016014
oracle_fixed_per_seed,6,clayton,0.2,1.1101694915254239,21.093220338983052,0.5085,0.06505193415686307,0.10810540194950959,0.09482543257661341,0.043053467792646516,0.02977349841975034,0.043053467792646516,0.02977349841975034
oracle_fixed_per_seed,6,clayton,0.3,1.1101694915254239,21.093220338983052,0.5085,0.06505193415686307,0.11472525701996357,0.08716149984271905,0.0496733228631005,0.02210956568585598,0.0496733228631005,0.02210956568585598
oracle_fixed_per_seed,6,clayton,0.4,1.1101694915254239,21.093220338983052,0.5026999999999999,0.06505193415686307,0.17005082190167448,0.08709783141673978,0.1049988877448114,0.022045897259876712,0.1049988877448114,0.022045897259876712
oracle_fixed_per_seed,6,clayton,0.5,1.1101694915254239,21.093220338983052,0.5084,0.06505193415686307,0.1137852273255967,0.0857673923731972,0.048733293168733635,0.020715458216334123,0.048733293168733635,0.020715458216334123
oracle_fixed_per_seed,6,clayton,0.6,1.1101694915254239,21.093220338983052,0.5087999999999999,0.06505193415686307,0.12605614542291813,0.08646464584352131,0.061004211266055056,0.021412711686658245,0.061004211266055056,0.021412711686658245
oracle_fixed_per_seed,6,clayton,0.7,1.1101694915254239,21.093220338983052,0.5045,0.06505193415686307,0.10977396892549408,0.08487811633126673,0.044722034768631014,0.019826182174403656,0.044722034768631014,0.019826182174403656
oracle_fixed_per_seed,6,clayton,0.8,1.1101694915254239,21.093220338983052,0.4968,0.06505193415686307,0.11147405398356636,0.08348625270149701,0.04642211982670329,0.01843431854463394,0.04642211982670329,0.01843431854463394
oracle_fixed_per_seed,6,frank,0.0,1.1101694915254239,21.093220338983052,0.494,0.06505193415686307,0.08860131927888122,0.09536569951279851,0.02354938512201815,0.03031376535593544,0.02354938512201815,0.03031376535593544
oracle_fixed_per_seed,6,frank,0.1,1.1101694915254239,21.093220338983052,0.5001,0.06505193415686307,0.09322793607348823,0.08669805498058686,0.028176001916625157,0.02164612082372379,0.028176001916625157,0.02164612082372379
oracle_fixed_per_seed,6,frank,0.2,1.1101694915254239,21.093220338983052,0.49350000000000005,0.06505193415686307,0.09851176716613103,0.09794692777882698,0.033459833009267956,0.03289499362196391,0.033459833009267956,0.03289499362196391
oracle_fixed_per_seed,6,frank,0.3,1.1101694915254239,21.093220338983052,0.4948,0.06505193415686307,0.08851637791736836,0.09011225160872272,0.023464443760505285,0.025060317451859646,0.023464443760505285,0.025060317451859646
oracle_fixed_per_seed,6,frank,0.4,1.1101694915254239,21.093220338983052,0.49750000000000005,0.06505193415686307,0.11469858393455633,0.09807890996190242,0.04964664977769326,0.033026975805039355,0.04964664977769326,0.033026975805039355
oracle_fixed_per_seed,6,frank,0.5,1.1101694915254239,21.093220338983052,0.5004,0.06505193415686307,0.09936560439563767,0.09612504599870796,0.0343136702387746,0.031073111841844886,0.0343136702387746,0.031073111841844886
oracle_fixed_per_seed,6,frank,0.6,1.1101694915254239,21.093220338983052,0.49019999999999997,0.06505193415686307,0.11607508760278502,0.09502895195939953,0.051023153445921954,0.029977017802536463,0.051023153445921954,0.029977017802536463
oracle_fixed_per_seed,6,frank,0.7,1.1101694915254239,21.093220338983052,0.49219999999999997,0.06505193415686307,0.10792119905053958,0.09567596985149454,0.04286926489367651,0.03062403569463147,0.04286926489367651,0.03062403569463147
oracle_fixed_per_seed,6,frank,0.8,1.1101694915254239,21.093220338983052,0.48519999999999996,0.06505193415686307,0.1263353298878929,0.08583039370734526,0.061283395731029824,0.020778459550482187,0.061283395731029824,0.020778459550482187
oracle_fixed_per_seed,7,clayton,0.0,0.7542372881355932,14.330508474576272,0.49119999999999997,0.06914885733811245,0.08881561304440636,0.09840475432879549,0.019666755706293906,0.02925589699068304,0.019666755706293906,0.02925589699068304
